transect_id,s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
4,13,8.48528137423857,6.579823345048696,247.86269813380224,54.84951679996203,80.18507747433274
4,14,8.48528137423857,6.551891316748293,251.4517778119661,54.19239570232143,78.4152495812157
4,15,8.48528137423857,6.619491552477422,254.5922225303595,53.61685030018693,78.0
4,16,8.48528137423857,6.522176017236243,257.363203164236,53.10867538664777,77.58431488101729
4,17,8.48528137423857,6.3425921230203235,259.8262970610151,52.65676358721788,76.81098333204801
4,18,10.770329614269007,6.247720808648516,258.6612305244684,53.4712717134072,75.40343622055951
4,19,10.770329614269007,6.368100807985611,257.6126706415763,54.20628222964224,75.0
4,20,10.770329614269007,6.400740068384032,256.6639736046739,54.872682086995795,75.0
4,21,10.770329614269007,6.467883100389384,255.8015217529445,55.47949216793099,74.45357105083434
4,22,10.770329614269007,6.434154073953407,255.0140657144089,56.034243598707256,74.0
4,23,10.770329614269007,6.36639134980374,254.29223101241794,56.54326818790617,74.0
4,24,8.48528137423857,6.377335371653116,256.18849750417166,56.07906322562723,73.47141865915017
4,25,8.48528137423857,6.353435710519525,258.0164532364221,55.75240976806906,73.00337204823083
4,26,8.48528137423857,6.3308990707533415,259.8444089686725,55.425319021531536,72.33476028624487
4,27,10.770329614269007,6.285788699114082,259.11201028333755,56.03248018347323,72.15901075257462
4,28,8.48528137423857,6.3166804722646255,260.93996601558797,55.70505836575877,72.64887817341683
4,29,8.94427190999916,6.301644676255833,260.9399660155879,55.70505836575877,72.67519527510734
4,30,8.94427190999916,6.413221620805822,260.93996601558797,55.70505836575877,73.30245367546742
4,31,8.94427190999916,6.565698750362184,260.9399660155879,55.705058365758774,73.03459797195558
4,32,8.94427190999916,6.594771113101982,260.93996601558797,55.705058365758774,73.18415554630957
4,33,8.94427190999916,6.4766796081927165,264.3925374516902,56.195169356815775,73.39388287503436
4,34,8.94427190999916,6.485803458373821,267.84510888779255,56.68545493117437,73.0
4,35,8.94427190999916,6.57846379784869,271.29768032389484,57.17584335301437,73.0
4,36,8.94427190999916,6.563152286196632,274.7502517599971,57.66626279616149,72.43347956016143
4,37,8.94427190999916,6.499348068134336,278.2028231960994,58.156641407177275,71.97032923198496
4,38,8.94427190999916,6.52210837106374,277.58353550864797,58.899777251296726,72.1056660819259
4,39,8.94427190999916,6.466672304467445,276.96424782119647,59.6413376513898,72.41692471451711
4,40,8.94427190999916,6.431173851187408,276.34496013374496,60.38108004130241,72.0
4,41,8.94427190999916,6.349242350471611,275.72567244629346,61.118765465576026,71.50188249648579
4,42,8.94427190999916,6.3982175385152384,275.106384758842,61.85415902185574,71.0
4,43,8.48528137423857,6.351882884990853,277.6667391764273,60.92696869568986,71.0
4,44,8.48528137423857,6.407117145068653,280.2270935940127,59.9975020621527,70.4574552475401
4,45,8.48528137423857,6.3979703329387885,282.7874480115981,59.06624147568133,69.432826893667
4,46,8.48528137423857,6.359528306173035,285.3478024291834,58.13367494190955,69.18677888061502
4,47,10.770329614269007,6.308250817522071,285.3478024291834,58.13367494190955,69.28648091713644
4,48,10.770329614269007,6.265320624902787,285.3478024291834,58.13367494190955,69.61001169255874
4,49,10.0,6.182540472066069,283.519846696933,58.45834596947551,69.0
4,50,12.649110640673518,6.303852811715136,279.5473217747136,59.52373732654852,68.60042716797778
4,51,10.0,6.428967030232556,277.7193660424632,59.84663991308871,67.99564812545988
4,52,10.0,6.472075218513935,278.45176472779815,59.23947767618347,67.3697195084931
4,53,8.94427190999916,6.543523901578434,277.83247704034665,59.97755888050257,67.04090087608824
4,54,8.94427190999916,6.66801032644275,277.8324770403467,59.97755888050257,67.0
4,55,8.94427190999916,6.715148105315933,277.83247704034665,59.97755888050257,66.5
4,56,8.94427190999916,6.671140531364572,277.8324770403467,59.97755888050257,66.0
4,57,8.94427190999916,6.6765387640026495,277.83247704034665,59.97755888050257,66.0
4,58,8.94427190999916,6.770966004400634,277.8324770403467,59.97755888050258,65.45387540411129
